player_id,player_name,position,age,gca_take_ons,passes_total_distance,tackles_interceptions,progressive_passes_189,shots_on_target_per90,passes_into_final_third,goals_assists_per90,gk_passes_launched,corner_kicks_straight,passes_completed_long,corner_kicks_out,carries,npxg_net,corner_kicks,interceptions,minutes_pct,crosses_into_penalty_area,minutes,gk_wins,gk_goals_against,goals_assists_pens_per90,xg_plus_minus,npxg_xg_assist,xg_189,challenges_lost,gk_pct_passes_launched,gk_passes_pct_launched,gk_psnpxg_per_shot_on_target_against,passes_dead,take_ons_tackled,interceptions_189,errors,passes_pct,age_189,pens_att,plus_minus_wowy,xg_xg_assist_per90,passes_completed,challenge_tackles,gk_losses,xg_assist_per90,gca_passes_dead,gk_passes,sca_passes_live,pens_made_189,passes_189,tackles_won_189,gk_saves,gk_pens_saved,xg_assist_net,through_balls,gca_passes_live,clearances,passes_medium,progressive_passes,tackles_mid_3rd,carries_into_penalty_area,minutes_per_start,pens_att_189,goals_189,minutes_90s,goals_per90,gk_clean_sheets,gk_def_actions_outside_pen_area,corner_kicks_in,on_xg_against,offsides,touches_att_pen_area,gca_defense,minutes_90s_189,gk_def_actions_outside_pen_area_per90,games_complete,cards_yellow_189,assists_per90,gk_corner_kick_goals_against,passes_blocked,take_ons,miscontrols,sca,challenge_tackles_pct,own_goals,gk_games,gk_crosses_stopped_pct,goals_pens,npxg_per90,gca_fouled,passes_pct_long,gk_crosses,touches_mid_3rd,take_ons_won,points_per_game,assisted_shots,sca_defense,carries_into_final_third,carries_distance,progressive_carries_189,gk_pens_missed,aerials_lost,gk_pct_goal_kicks_launched,ball_recoveries,tackles,xg_per90,games_starts_189,gk_goals_against_per90,touches,goals_per_shot_on_target,gk_pens_save_pct,xg_assist_189,crosses,games_189,npxg_per_shot,passes_pct_short,minutes_per_sub,blocked_shots,gk_goal_kick_length_avg,assists,shots,carries_progressive_distance,gk_goal_kicks,passes_switches,sca_passes_dead,shots_on_target,crosses_189,gk_clean_sheets_pct,games,tackles_att_3rd,gca_shots,gk_save_pct,npxg_xg_assist_per90,gk_games_starts,games_starts,pens_won,cards_red_189,unused_subs,gk_crosses_stopped,goals_per_shot,xg_assist,goals_assists,progressive_carries,npxg_189,progressive_passes_received,tackles_def_3rd,passes_long,gca,games_subs,gk_psxg_net_per90,throw_ins,plus_minus_per90,cards_yellow,cards_red,sca_per90,gk_pens_allowed,pens_conceded,tackles_won,goals_pens_per90,progressive_passes_received_189,gk_ties,touches_def_3rd,minutes_per_game,touches_att_3rd,fouls,passes_into_penalty_area,fouled,passes_completed_189,passes_offsides,gca_per90,gk_psxg,xg,gk_passes_completed_launched,shots_on_target_pct,aerials_won,gk_avg_distance_def_actions,gk_passes_throws,passes_progressive_distance,pass_xa,blocked_passes,shots_per90,sca_fouled,blocks,passes_live,sca_take_ons,on_xg_for,take_ons_won_pct,take_ons_tackled_pct,gk_psxg_net,gk_shots_on_target_against,passes_pct_medium,dispossessed,passes_received,passes_completed_short,passes_short,goals,gk_pens_allowed_189,passes_completed_medium,gk_free_kick_goals_against,touches_live_ball,assists_189,touches_def_pen_area,on_goals_for,gk_passes_length_avg,sca_shots,average_shot_distance,plus_minus,on_goals_against,xg_net,xg_plus_minus_per90,challenges,passes,aerials_won_pct,passes_free_kicks,gk_goals_against_189,cards_yellow_red,npxg,pens_made,xg_plus_minus_wowy,gk_pens_att,gk_own_goals_against,shots_free_kicks
118413ec,Maisie Symonds,"MF,DF",21.0,0.0,9177.0,56.0,52.0,0.16,50.0,0.16,,0.0,55.0,1.0,426.0,-0.4,26.0,11.0,56.8,0.0,,,,0.16,-3.1,1.7,0.4,15.0,,,,50.0,6.0,11.0,1.0,78.9,21.0,0.0,0.08,0.14,522.0,13.0,,0.11,0.0,,12.0,0.0,662.0,28.0,,,0.7,1.0,2.0,22.0,261.0,52.0,21.0,0.0,84.0,0.0,0.0,12.5,0.0,,,19.0,20.7,0.0,7.0,0.0,12.5,,6,3.0,0.16,,14.0,14.0,22.0,25.0,46.4,0.0,,,0.0,0.03,0.0,52.9,,414.0,8.0,1.44,10.0,2.0,9.0,1593.0,4.0,,11.0,,57.0,45.0,0.03,10,,806.0,0.0,,1.3,37.0,18,0.04,92.2,36.0,3.0,,2.0,9.0,823.0,,2.0,8.0,2.0,37.0,,18,9.0,1.0,,0.14,,10,0.0,1.0,0,,0.0,1.3,2.0,4.0,0.4,13.0,15.0,104.0,3.0,8,,0.0,-0.24,3.0,1.0,2.0,,0.0,28.0,0.0,13.0,,254.0,63.0,141.0,17.0,5.0,13.0,522.0,5.0,0.24,,0.4,,22.2,11.0,,,2995.0,1.1,12.0,0.72,0.0,15.0,607.0,0.0,17.6,57.1,42.9,,,83.1,18.0,532.0,236.0,256.0,0.0,,217.0,,806.0,2.0,47.0,20.0,,3.0,28.6,-3.0,23.0,-0.4,-0.25,28.0,662.0,50.0,23.0,,0.0,0.4,0.0,0.23,,,2.0
1203e2c8,Michelle Agyemang,"FW,MF",18.0,0.0,1559.0,22.0,22.0,1.09,11.0,0.62,,0.0,4.0,0.0,162.0,-0.1,0.0,4.0,29.1,0.0,576.0,,,0.62,-1.3,4.0,3.1,4.0,,,,1.0,14.0,4.0,0.0,67.4,18.0,0.0,0.16,0.63,116.0,11.0,,0.15,0.0,,10.0,0.0,172.0,13.0,,,0.0,0.0,1.0,11.0,53.0,22.0,9.0,10.0,72.0,0.0,3.0,6.4,0.47,,,0.0,12.5,4.0,33.0,0.0,6.4,,1,4.0,0.16,,13.0,25.0,24.0,12.0,73.3,0.0,,,3.0,0.48,0.0,50.0,,112.0,11.0,1.41,5.0,0.0,7.0,970.0,16.0,,8.0,,25.0,18.0,0.48,3,,298.0,0.43,,1.0,3.0,17,0.16,79.0,26.0,1.0,,1.0,19.0,458.0,,0.0,0.0,7.0,3.0,,17,3.0,0.0,,0.63,,3,0.0,0.0,2,,0.16,1.0,4.0,16.0,3.1,38.0,6.0,8.0,1.0,14,,1.0,-0.16,4.0,0.0,1.87,,0.0,13.0,0.47,38.0,,53.0,34.0,138.0,28.0,4.0,8.0,116.0,0.0,0.16,,3.1,,36.8,11.0,,,451.0,0.3,15.0,2.97,0.0,16.0,171.0,2.0,11.2,44.0,56.0,,,71.7,14.0,193.0,64.0,81.0,3.0,,38.0,,298.0,1.0,15.0,11.0,,0.0,14.7,-1.0,12.0,-0.1,-0.21,15.0,172.0,57.9,0.0,,0.0,3.1,0.0,0.2,,,0.0
13633403,Yui Hasegawa,MF,27.0,0.0,17518.0,82.0,133.0,0.28,123.0,0.14,,0.0,55.0,5.0,896.0,-1.0,11.0,36.0,97.7,5.0,,,,0.14,20.6,3.1,1.0,19.0,,,,29.0,15.0,36.0,0.0,87.3,27.0,0.0,3.02,0.15,1187.0,18.0,,0.1,1.0,,57.0,0.0,1359.0,26.0,,,0.8,0.0,8.0,18.0,470.0,133.0,21.0,7.0,88.0,0.0,0.0,21.5,0.0,,,4.0,23.0,0.0,21.0,0.0,21.5,,18,0.0,0.14,,16.0,51.0,27.0,68.0,48.6,0.0,,,0.0,0.05,1.0,56.7,,900.0,36.0,1.95,26.0,2.0,34.0,3929.0,19.0,,8.0,,174.0,46.0,0.05,22,,1573.0,0.0,,2.2,28.0,22,0.06,90.9,,5.0,,3.0,16.0,1838.0,,3.0,2.0,6.0,28.0,,22,12.0,0.0,,0.15,,22,1.0,0.0,0,,0.0,2.2,3.0,19.0,1.0,28.0,13.0,97.0,10.0,0,,4.0,1.02,0.0,0.0,3.16,,0.0,26.0,0.0,28.0,,300.0,88.0,391.0,0.0,21.0,19.0,1187.0,3.0,0.47,,1.0,,37.5,1.0,,,5332.0,2.0,28.0,0.74,1.0,33.0,1327.0,2.0,43.6,70.6,29.4,,,92.1,29.0,1098.0,640.0,704.0,0.0,,433.0,,1573.0,3.0,38.0,49.0,,4.0,22.2,22.0,27.0,-1.0,0.96,37.0,1359.0,11.1,14.0,,0.0,1.0,0.0,3.66,,,1.0
14435f59,Codie Thomas,DF,17.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.9,0.0,17.0,,,0.0,-0.1,0.0,0.0,0.0,,,,2.0,1.0,0.0,0.0,73.3,17.0,0.0,-0.96,0.0,11.0,0.0,,0.0,0.0,,0.0,0.0,15.0,0.0,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.2,0.0,,,0.0,0.2,0.0,0.0,0.0,0.2,,0,0.0,0.0,,0.0,1.0,3.0,0.0,,0.0,,,0.0,0.0,0.0,100.0,,6.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,,0.0,,1.0,0.0,0.0,0,,18.0,,,0.0,1.0,1,,66.7,17.0,0.0,,0.0,0.0,3.0,,0.0,0.0,0.0,1.0,,1,0.0,0.0,,0.0,,0,0.0,0.0,11,,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1,,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,,2.0,17.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,,0.0,,,0.0,,,22.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.1,0.0,100.0,,,80.0,0.0,12.0,6.0,9.0,0.0,,4.0,,18.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.28,0.0,15.0,,0.0,,0.0,0.0,0.0,-1.16,,,0.0
153d4f38,Marie Höbinger,MF,23.0,0.0,11053.0,56.0,103.0,0.64,73.0,0.29,,1.0,91.0,25.0,438.0,-0.4,69.0,16.0,77.8,3.0,,,,0.18,4.9,6.3,2.9,22.0,,,,124.0,23.0,16.0,1.0,71.2,23.0,2.0,1.49,0.45,607.0,15.0,,0.29,2.0,,36.0,2.0,853.0,24.0,,,-2.9,2.0,4.0,29.0,304.0,103.0,24.0,1.0,85.0,2.0,3.0,17.1,0.18,,,34.0,17.2,0.0,22.0,0.0,17.1,,13,2.0,0.12,,28.0,40.0,31.0,75.0,40.5,0.0,,,1.0,0.08,0.0,56.2,,485.0,17.0,1.25,47.0,2.0,17.0,1857.0,9.0,,18.0,,106.0,40.0,0.17,17,,1062.0,0.09,,4.9,112.0,20,0.05,81.9,34.0,4.0,,2.0,28.0,756.0,,2.0,34.0,11.0,112.0,,20,8.0,0.0,,0.37,,17,0.0,0.0,0,,0.04,4.9,5.0,9.0,1.4,70.0,8.0,162.0,6.0,3,,6.0,-0.35,2.0,0.0,4.39,,0.0,24.0,0.06,70.0,,166.0,77.0,419.0,10.0,15.0,14.0,607.0,2.0,0.35,,2.9,,39.3,6.0,,,3871.0,5.3,19.0,1.64,3.0,23.0,727.0,0.0,22.0,42.5,57.5,,,75.7,15.0,602.0,267.0,326.0,3.0,,230.0,,1060.0,2.0,29.0,20.0,,0.0,25.7,-6.0,26.0,0.1,0.28,37.0,853.0,25.0,43.0,,0.0,1.4,2.0,1.41,,,2.0
1543cbd9,Emma Watson,FW,18.0,0.0,571.0,5.0,5.0,0.0,5.0,0.0,,0.0,4.0,0.0,31.0,0.0,2.0,2.0,7.2,0.0,143.0,,,0.0,-0.6,0.1,0.0,1.0,,,,3.0,2.0,2.0,0.0,160.9,36.0,0.0,-1.47,0.07,31.0,1.0,,0.04,0.0,,1.0,0.0,49.0,2.0,,,-0.1,0.0,0.0,0.0,16.0,5.0,3.0,1.0,,0.0,0.0,1.6,0.0,,,2.0,2.0,1.0,5.0,0.0,1.6,,0,0.0,0.0,,4.0,4.0,4.0,3.0,50.0,0.0,,,0.0,0.03,0.0,36.4,,28.0,2.0,3.83,2.0,0.0,2.0,184.0,2.0,,2.0,,5.0,3.0,0.03,0,,66.0,,,0.1,3.0,7,0.04,168.8,31.0,0.0,,0.0,1.0,65.0,,1.0,1.0,0.0,3.0,,7,0.0,0.0,,0.07,,0,0.0,0.0,12,,0.0,0.1,0.0,2.0,0.0,11.0,0.0,11.0,0.0,7,,0.0,-0.67,0.0,0.0,2.0,,0.0,2.0,0.0,11.0,,6.0,31.0,34.0,2.0,1.0,2.0,31.0,0.0,0.0,,0.0,,0.0,0.0,,,174.0,0.1,1.0,0.67,0.0,1.0,46.0,1.0,1.4,50.0,50.0,,,186.7,1.0,39.0,13.0,18.0,0.0,,14.0,,66.0,0.0,2.0,1.0,,0.0,25.6,-1.0,2.0,0.0,0.6599999999999999,2.0,49.0,0.0,1.0,,0.0,0.0,0.0,0.87,,,0.0
159321fc,Eva Spencer,GK,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0,,,6,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15c7bfb7,Adriana Leon,FW,31.0,0.0,1329.0,11.0,11.0,1.86,5.0,0.62,,0.0,2.0,0.0,124.0,1.3,2.0,1.0,22.0,0.0,436.0,,,0.62,-0.8,1.9,1.7,8.0,,,,7.0,10.0,1.0,0.0,75.2,31.0,0.0,0.43,0.4,112.0,2.0,,0.06,0.0,,9.0,0.0,149.0,6.0,,,-0.3,0.0,0.0,4.0,38.0,11.0,4.0,8.0,78.0,0.0,3.0,4.8,0.62,,,2.0,7.4,1.0,19.0,1.0,4.8,,0,0.0,0.0,,5.0,18.0,11.0,15.0,20.0,0.0,,,3.0,0.35,0.0,25.0,,70.0,7.0,0.91,6.0,1.0,7.0,985.0,17.0,,2.0,,26.0,10.0,0.35,4,,205.0,0.33,,0.3,10.0,11,0.13,83.1,18.0,1.0,,0.0,13.0,466.0,,0.0,0.0,9.0,10.0,,11,2.0,0.0,,0.4,,4,0.0,0.0,1,,0.23,0.3,3.0,17.0,1.7,34.0,4.0,8.0,1.0,7,,2.0,-0.21,0.0,0.0,3.1,,0.0,6.0,0.62,34.0,,37.0,40.0,102.0,5.0,7.0,5.0,112.0,0.0,0.21,,1.7,,69.2,1.0,,,265.0,0.3,0.0,2.68,1.0,1.0,142.0,2.0,6.7,38.9,55.6,,,76.3,10.0,143.0,69.0,83.0,3.0,,29.0,,205.0,0.0,3.0,10.0,,2.0,17.0,-1.0,11.0,1.3,-0.16,10.0,149.0,33.3,1.0,,0.0,1.7,0.0,0.16,,,0.0
1691b0ef,Lucy Graham,"DF,MF",27.0,0.0,6501.0,26.0,31.0,0.18,30.0,0.09,,0.0,27.0,0.0,306.0,0.2,6.0,11.0,49.3,1.0,977.0,,,0.09,-5.7,1.4,0.8,9.0,,,,89.0,4.0,11.0,0.0,70.3,27.0,0.0,-0.56,0.13,381.0,11.0,,0.05,0.0,,12.0,0.0,542.0,8.0,,,-0.6,0.0,0.0,41.0,229.0,31.0,3.0,2.0,84.0,0.0,1.0,10.9,0.09,,,5.0,18.2,1.0,15.0,0.0,10.9,,8,0.0,0.0,,11.0,7.0,14.0,15.0,55.0,0.0,,,1.0,0.07,0.0,30.0,,249.0,3.0,1.07,5.0,0.0,12.0,1544.0,12.0,,7.0,,55.0,15.0,0.07,11,,652.0,0.5,,0.6,23.0,14,0.08,83.3,19.0,5.0,,0.0,10.0,827.0,,0.0,1.0,2.0,23.0,,14,3.0,0.0,,0.13,,11,0.0,0.0,3,,0.1,0.6,1.0,12.0,0.8,31.0,9.0,90.0,0.0,3,,72.0,-0.64,0.0,0.0,1.38,,0.0,8.0,0.09,31.0,,262.0,70.0,146.0,4.0,8.0,8.0,381.0,3.0,0.0,,0.8,,20.0,5.0,,,2590.0,1.0,8.0,0.92,0.0,13.0,450.0,0.0,12.5,42.9,57.1,,,79.5,14.0,391.0,169.0,203.0,1.0,,182.0,,652.0,0.0,59.0,10.0,,2.0,14.3,-7.0,17.0,0.2,-0.53,20.0,542.0,41.7,10.0,,0.0,0.8,0.0,0.63,,,1.0
1722c1c3,Janice Cayman,"MF,DF",35.0,0.0,5108.0,67.0,39.0,0.54,38.0,0.27,,0.0,32.0,0.0,270.0,1.7,0.0,23.0,84.2,0.0,,,,0.27,-16.6,3.2,2.3,24.0,,,,31.0,7.0,23.0,3.0,65.2,35.0,0.0,-0.86,0.17,303.0,17.0,,0.05,1.0,,20.0,0.0,465.0,32.0,,,0.1,0.0,4.0,40.0,139.0,39.0,21.0,3.0,81.0,0.0,4.0,18.5,0.22,,,0.0,33.8,1.0,27.0,0.0,18.5,,10,1.0,0.05,,13.0,10.0,32.0,24.0,41.5,0.0,,,4.0,0.12,0.0,41.6,,305.0,3.0,0.91,9.0,0.0,9.0,1179.0,12.0,,14.0,,72.0,44.0,0.12,20,,683.0,0.4,,0.9,7.0,22,0.12,75.1,29.0,9.0,,1.0,20.0,514.0,,2.0,1.0,10.0,7.0,,22,5.0,0.0,,0.17,,20,0.0,0.0,0,,0.2,0.9,5.0,12.0,2.3,25.0,18.0,77.0,5.0,2,,24.0,-0.86,1.0,0.0,1.3,,0.0,32.0,0.22,25.0,,263.0,76.0,122.0,14.0,4.0,18.0,303.0,3.0,0.27,,2.3,,50.0,10.0,,,2114.0,1.3,14.0,1.08,2.0,23.0,431.0,0.0,17.2,30.0,70.0,,,73.4,13.0,332.0,166.0,221.0,4.0,,102.0,,683.0,1.0,59.0,19.0,,1.0,18.7,-16.0,35.0,1.7,-0.9,41.0,465.0,41.7,5.0,,0.0,2.3,0.0,-0.65,,,0.0
173b0cdc,Katie Cox,GK,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0,,,3,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778215c,Lucy Parry,"DF,MF",20.0,0.0,3885.0,23.0,24.0,0.27,18.0,0.0,,0.0,15.0,0.0,156.0,-0.2,0.0,4.0,33.4,6.0,662.0,,,0.0,1.2,0.7,0.2,5.0,,,,86.0,11.0,4.0,0.0,74.2,20.0,0.0,0.62,0.1,233.0,8.0,,0.07,0.0,,8.0,0.0,314.0,11.0,,,-0.5,0.0,0.0,24.0,118.0,24.0,5.0,2.0,71.0,0.0,0.0,7.4,0.0,,,0.0,8.4,0.0,5.0,0.0,7.4,,3,1.0,0.0,,12.0,19.0,8.0,9.0,61.5,0.0,,,0.0,0.03,0.0,51.7,,159.0,8.0,1.5,7.0,0.0,11.0,862.0,8.0,,1.0,,36.0,19.0,0.03,9,,398.0,0.0,,0.5,23.0,10,0.09,80.8,22.0,2.0,,0.0,2.0,294.0,,1.0,0.0,2.0,23.0,,10,4.0,0.0,,0.1,,9,0.0,0.0,4,,0.0,0.5,0.0,8.0,0.2,27.0,10.0,29.0,0.0,1,,85.0,-0.27,1.0,0.0,1.22,,0.0,11.0,0.0,27.0,,123.0,66.0,121.0,6.0,9.0,5.0,233.0,1.0,0.0,,0.2,,100.0,1.0,,,1674.0,0.7,2.0,0.27,0.0,4.0,227.0,1.0,9.6,42.1,57.9,,,77.1,10.0,189.0,126.0,156.0,0.0,,91.0,,398.0,0.0,23.0,10.0,,0.0,21.6,-2.0,12.0,-0.2,0.17,13.0,314.0,50.0,1.0,,0.0,0.2,0.0,0.3,,,0.0
18de3c67,Poppy Pritchard,"FW,MF",18.0,0.0,95.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,20.0,,,0.0,-1.0,0.0,0.0,0.0,,,,3.0,0.0,0.0,0.0,83.3,18.0,0.0,-16.12,0.0,5.0,1.0,,0.0,0.0,,0.0,0.0,6.0,1.0,,,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,,0.0,0.0,0.2,0.0,,,0.0,1.0,0.0,1.0,0.0,0.2,,0,0.0,0.0,,0.0,0.0,1.0,0.0,100.0,0.0,,,0.0,0.0,0.0,,,6.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,,1.0,,1.0,1.0,0.0,0,,8.0,,,0.0,0.0,3,,100.0,7.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,3,0.0,0.0,,0.0,,0,0.0,0.0,2,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,,0.0,-18.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,,0.0,7.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,,,,,66.7,2.0,3.0,3.0,3.0,0.0,,2.0,,8.0,0.0,0.0,0.0,,0.0,,-4.0,4.0,0.0,-4.35,1.0,6.0,0.0,0.0,,0.0,0.0,0.0,-3.2,,,0.0
19b58253,Soraya Walsh,MF,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0,,,9,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19d944fc,Rebekah Dowsett,GK,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0,,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a993b0e,Jenna Clark,DF,22.0,0.0,9715.0,39.0,44.0,0.2,44.0,0.0,,0.0,25.0,0.0,405.0,-0.7,0.0,9.0,68.9,2.0,,,,0.0,-4.8,1.3,0.7,8.0,,,,79.0,4.0,9.0,0.0,80.7,22.0,0.0,-0.78,0.08,557.0,13.0,,0.03,0.0,,14.0,0.0,690.0,17.0,,,-0.5,0.0,1.0,90.0,359.0,44.0,9.0,3.0,85.0,0.0,0.0,15.2,0.0,,,0.0,19.9,0.0,15.0,0.0,15.2,,9,1.0,0.0,,9.0,9.0,8.0,17.0,61.9,1.0,,,0.0,0.05,0.0,41.7,,357.0,5.0,1.05,10.0,1.0,20.0,2278.0,20.0,,6.0,,59.0,30.0,0.05,14,,888.0,0.0,,0.5,8.0,21,0.09,85.6,26.0,11.0,,0.0,8.0,1325.0,,0.0,0.0,3.0,8.0,,21,3.0,0.0,,0.08,,14,0.0,0.0,1,,0.0,0.5,0.0,20.0,0.7,17.0,18.0,60.0,1.0,7,,32.0,-0.92,1.0,0.0,1.12,,0.0,17.0,0.0,17.0,,432.0,65.0,105.0,5.0,6.0,7.0,557.0,2.0,0.07,,0.7,,37.5,23.0,,,3202.0,0.5,13.0,0.53,0.0,24.0,609.0,2.0,15.0,55.6,44.4,,,87.5,9.0,497.0,214.0,250.0,0.0,,314.0,,888.0,0.0,139.0,15.0,,0.0,14.6,-14.0,29.0,-0.7,-0.32,21.0,690.0,79.3,16.0,,0.0,0.7,0.0,-0.93,,,0.0
1c3dde8d,Brooke Aspin,DF,19.0,0.0,1585.0,7.0,2.0,0.0,4.0,0.0,,0.0,11.0,0.0,63.0,-0.1,0.0,3.0,11.4,0.0,226.0,,,0.0,-2.4,0.2,0.1,1.0,,,,16.0,0.0,3.0,0.0,85.3,19.0,0.0,0.06,0.06,81.0,0.0,,0.04,0.0,,2.0,0.0,95.0,3.0,,,-0.1,0.0,0.0,12.0,41.0,2.0,1.0,0.0,78.0,0.0,0.0,2.5,0.0,,,0.0,5.6,0.0,1.0,0.0,2.5,,1,2.0,0.0,,2.0,1.0,0.0,2.0,0.0,0.0,,,0.0,0.02,0.0,55.0,,28.0,1.0,0.25,1.0,0.0,0.0,236.0,0.0,,2.0,,1.0,4.0,0.02,2,,119.0,,,0.1,0.0,4,0.05,93.3,36.0,4.0,,0.0,1.0,88.0,,0.0,0.0,0.0,0.0,,4,0.0,0.0,,0.06,,2,0.0,1.0,3,,0.0,0.1,0.0,0.0,0.1,0.0,3.0,20.0,0.0,2,,10.0,-1.99,2.0,1.0,0.8,,0.0,3.0,0.0,0.0,,89.0,57.0,2.0,4.0,0.0,1.0,81.0,0.0,0.0,,0.1,,0.0,1.0,,,617.0,0.0,0.0,0.4,0.0,4.0,79.0,0.0,3.2,100.0,0.0,,,97.6,2.0,76.0,28.0,30.0,0.0,,40.0,,119.0,0.0,34.0,2.0,,0.0,10.5,-5.0,7.0,-0.1,-0.96,1.0,95.0,33.3,3.0,,1.0,0.1,0.0,0.26,,,0.0
1cb43c5f,Kenza Dali,"MF,FW",33.0,0.0,2725.0,4.0,32.0,0.23,20.0,0.45,,0.0,12.0,8.0,166.0,0.7,18.0,2.0,20.0,5.0,396.0,,,0.45,1.4,1.7,0.3,2.0,,,,27.0,8.0,2.0,0.0,72.9,33.0,0.0,0.4,0.39,172.0,2.0,,0.31,0.0,,25.0,0.0,236.0,0.0,,,-0.4,1.0,1.0,2.0,78.0,32.0,2.0,3.0,71.0,0.0,1.0,4.4,0.23,,,5.0,5.8,3.0,13.0,0.0,4.4,,1,0.0,0.23,,9.0,11.0,9.0,28.0,50.0,0.0,,,1.0,0.08,0.0,36.4,,110.0,3.0,0.9,12.0,0.0,9.0,1142.0,23.0,,0.0,,24.0,2.0,0.08,4,,282.0,1.0,,1.4,39.0,10,0.06,89.4,19.0,1.0,,1.0,6.0,522.0,,0.0,3.0,1.0,39.0,,10,0.0,0.0,,0.39,,4,0.0,0.0,0,,0.17,1.4,2.0,23.0,0.3,41.0,0.0,33.0,1.0,6,,2.0,-0.23,0.0,0.0,6.36,,0.0,0.0,0.23,41.0,,26.0,40.0,150.0,2.0,14.0,4.0,172.0,3.0,0.23,,0.3,,16.7,1.0,,,998.0,1.0,5.0,1.36,0.0,6.0,206.0,0.0,7.2,27.3,72.7,,,78.2,7.0,197.0,93.0,104.0,1.0,,61.0,,282.0,1.0,5.0,6.0,,0.0,23.3,-1.0,7.0,0.7,0.31,4.0,236.0,100.0,7.0,,0.0,0.3,0.0,0.74,,,1.0
